,stimulus,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic
29,AD315,0.6016475796699524,1.6694532632827759,0.4928851962089539,0.42027832865715026,0.2876756638288498,0.21880581229925156,0.4400904536247253,0.22157168090343476,0.738992714881897,0.29045053124427794,0.26978725492954253,0.28169171810150145,0.08926150426268578,0.9645920276641846,0.08504928722977638,0.12023775056004524,0.24407511055469513,0.052359020709991454,0.101415173150599,0.03904232569038868,0.18147086203098298,0.061575820297002794,0.10345378220081329,0.009833906590938569,0.0789659045636654,0.10223146677017211,0.0,0.029818454384803773,0.008360504359006881,0.08703111931681633,0.1937515079975128,0.0184967041015625,0.02582261562347412,0.09663397818803787,0.04962993413209915,0.22323627024888992,0.03567926362156868,0.06747161895036698,0.06138576213270426,0.01670045256614685,0.15537359565496445,0.1826257288455963,0.030860543251037598,0.23736476451158522,0.4225206434726715,0.1935325413942337,0.0490330845117569,0.1899880737066269,0.14997792690992356,0.19279881119728087,0.07620076984167098
30,AD481,0.13605103641748428,0.006342525780200958,0.12991251051425934,0.3100617527961731,0.0931554988026619,0.05092478394508362,0.20757098793983458,0.16865982711315156,0.40553085803985595,0.07616864517331123,0.1031324990093708,0.15073321014642715,0.06975600048899651,0.631117993593216,0.06859086491167546,0.09532603546977043,0.11198184341192245,0.12019735872745514,0.28832553774118425,0.4907150864601135,0.2261173278093338,0.4773387432098389,0.19795093536376954,0.3598535418510437,0.06688244342803955,0.10214252918958663,0.37006434202194216,0.21123462915420532,0.7843469262123108,0.5562006652355194,0.47199944853782655,0.6234608709812164,0.9607718348503113,0.2748901233077049,0.2654754638671875,0.4110467076301575,0.1590302050113678,0.42398021221160886,0.16062786430120468,0.9362847805023193,0.12458285391330719,0.033562637865543365,0.19347580894827843,0.23844183683395387,0.22852538526058197,0.23690468072891235,0.03286882042884827,0.16033789962530137,0.1099466249346733,0.03914496302604675,0.09985492527484893
31,AD649,0.17589406669139862,0.05624318048357964,0.03823280930519104,0.11025908589363098,0.028929399140179158,0.05014327317476273,0.08523347824811936,0.09911816641688347,0.3397126615047455,0.09928273055702448,0.15539510995149614,0.11212807297706603,0.09562353901565075,0.6194693744182587,0.09495932906866074,0.1346860185265541,0.028293892741203308,0.14963084161281587,0.28003357648849486,0.413763490319252,0.2425477858632803,0.5030584037303925,0.14372776746749877,0.532548463344574,0.0874291867017746,0.1928555190563202,0.7934374213218689,0.3721110105514526,1.2806766748428344,0.5883937537670135,0.47338269352912904,0.7422999083995819,1.0538671493530274,0.26316850185394286,0.3227481544017792,0.2458117961883545,0.12169472724199296,0.5160440564155578,0.21047266870737075,1.2692083835601806,0.02026849389076233,0.005718740820884705,0.21006742119789124,0.07051962912082672,0.08304508924484252,0.129200080037117,0.02177339792251587,0.018093271553516387,0.025560402870178224,0.01818270981311798,0.09874148368835449
32,AD659,0.08571100533008576,0.22483760118484497,0.36418878436088564,0.4961280286312103,0.29471678137779234,0.12565190196037293,0.20232711285352706,0.4067621111869812,0.40608487129211424,0.0,0.11463185176253318,0.11628786884248257,0.025454197078943253,1.2229705810546876,0.4159157991409302,0.3776980757713318,0.3457146406173706,0.4311579555273056,0.17717981040477754,0.18445288836956025,0.07080606818199157,0.10777906328439713,0.028326517343521117,0.12317515015602112,0.1371484085917473,0.15889327526092528,0.08184202760457993,0.13819302767515182,0.0332990400493145,0.1775982141494751,0.10805846899747848,0.1245295450091362,0.13011103868484497,0.08240018188953399,0.07729159891605378,0.2559095948934555,0.20714022293686868,0.03230114430189133,0.08470995351672173,0.1258966326713562,0.14488126635551452,0.36526561677455904,0.06870582550764084,0.6004355549812317,0.5024098217487335,0.3617548614740372,0.23658297955989838,0.9550193905830383,0.3144611716270447,0.25830582082271575,0.15863088369369507
33,AD737,0.08545880764722824,0.022561930119991302,0.2420479252934456,0.6642595052719116,0.1362152338027954,0.12553390562534333,0.4307764172554016,0.30015183091163633,0.9627259254455567,0.08508138507604598,0.1448917418718338,0.44229440689086913,0.09086544215679168,1.1606662154197693,0.1772655352950096,0.1747053325176239,0.2963617920875549,0.07008333802223206,0.08795061931014062,0.1468624070286751,0.13276442661881446,0.06731833070516587,0.07876481637358665,0.03787827710621059,0.10610005408525466,0.02836895324289799,0.0327787309885025,0.025876179337501526,0.010933511890470982,0.2804141968488693,0.4186083137989044,0.12370474487543107,0.20655225217342377,0.03213609457015991,0.11850465536117553,0.31410653591156007,0.24418465793132782,0.11682938188314437,0.1174948401749134,0.21789928376674653,0.1460264056921005,0.26257559657096863,0.15993947982788087,0.7372139632701874,0.652080488204956,0.48406227231025695,0.277378511428833,0.9568986296653748,0.2802688807249069,0.04733574688434601,0.15679232329130172
34,AD808,0.7123874068260193,2.296823573112488,0.465220046043396,0.36253791153430937,0.293376561999321,0.3173578217625618,0.3661771476268768,0.23539478480815887,0.36848979592323305,0.3019710719585419,0.19232233315706254,0.13563965260982513,0.03877795152366161,0.6790189743041992,0.06413453184068203,0.06315632164478302,0.2186843454837799,0.1386692263185978,0.24301455393433571,0.22497525364160537,0.32445944249629977,0.12421521656215191,0.12087606117129326,0.03945712000131607,0.06745124608278275,0.057269760966300966,0.026121798157691955,0.03165245577692986,0.0302349790930748,0.059087615460157394,0.1319411113858223,0.016495060920715333,0.08124199658632278,0.19058662801980972,0.12104460224509239,0.14771523773670198,0.03661101683974266,0.10433093011379242,0.038036147505044936,0.0,0.2515122354030609,0.17660387009382247,0.022892551124095918,0.22146589756011964,0.45296378433704376,0.23467156291007996,0.07382642328739167,0.1721100091934204,0.09833922684192657,0.2350941702723503,0.06092529725283384
35,AE004,0.608992975950241,0.22426651418209076,0.5662313461303711,0.27498606145381926,0.48710920810699465,0.241645547747612,0.6536281108856201,0.25628352761268614,1.0811374545097352,0.1974453568458557,0.38590937852859497,0.500836443901062,0.08842603415250778,1.2009522676467896,0.266897714138031,0.3284922242164612,0.20960958898067475,0.02863296866416931,0.03259384427219629,0.10233862921595574,0.31289747059345246,0.00635845884680748,0.18512976467609404,0.052531620115041734,0.09859115034341812,0.2651928782463074,0.08588736578822136,0.07020375691354275,0.1444203570485115,0.22797978520393372,0.2914818704128265,0.016858357936143875,0.0,0.13378166556358337,0.025152671709656717,0.6102960109710693,0.205373814702034,0.014405015110969543,0.04718815609812736,0.037773029506206514,0.1807451866567135,0.19980599731206894,0.06415795683860778,0.23295486867427825,0.20556877106428145,0.2257726103067398,0.19341975301504136,0.3148035317659378,0.2589129775762558,0.1913226693868637,0.09663752764463425
36,AE334,0.5640959918498993,0.22108282893896103,0.7991577863693238,0.6608662605285645,0.4860717713832855,0.3786309897899628,0.20481630507856607,0.23929463624954223,0.08804254531860352,0.12528837993741035,0.03001941293478012,0.017521319165825843,0.007560183107852936,0.36767798364162446,0.08476198688149453,0.08736358731985092,0.12506810575723648,0.2691219925880432,0.0450303316116333,0.015030445158481598,0.06505545303225517,0.117235466837883,0.0435361236333847,0.02020009607076645,0.0,0.08544049263000489,0.009619284886866808,0.004970091581344605,0.009721043705940246,0.11279650256037713,0.13020830862224103,0.04009443968534469,0.1866298258304596,0.29752657413482664,0.017814616113901137,0.7653924345970153,0.20797762870788575,0.061207570135593414,0.026724472269415857,0.02680327221751213,0.39950470328330995,0.33756464123725893,0.1328559100627899,1.052939224243164,0.7495929956436157,0.4933357000350952,0.29911265075206755,0.551874315738678,0.484410947561264,0.24765316247940064,0.19217543303966522
37,AE379,0.36477033495903016,0.08013012707233429,0.2795927941799164,0.24920305041596294,0.30950058102607725,0.15485759973526,0.25237525105476377,0.11804460212588311,0.44378313422203064,0.11267618387937546,0.06775630712509155,0.1471559464931488,0.009120391309261322,0.7401432394981384,0.2368762880563736,0.1988990567624569,0.17149799168109894,0.20350346565246583,0.24991723597049714,0.6567487001419068,0.8086619734764099,0.22923725247383117,0.47074055671691895,0.14107584059238434,0.021443718671798707,0.042800235003232955,0.02975294254720211,0.032805894315242765,0.05316653437912464,0.21371660232543946,0.21320172250270844,0.220509135723114,0.25427275002002714,0.2234145224094391,0.20356060862541198,0.5385190486907959,0.19422295391559602,0.17264371663331984,0.034543976187705994,0.14806655347347258,0.2332482747733593,0.21603757441043853,0.17769282013177873,0.18850127607584,0.14913970939815044,0.20200693905353545,0.0578143984079361,0.24447180330753326,0.2527931660413742,0.12523420304059982,0.18255736380815507
38,AE421,0.018704874068498613,0.09512749835848808,0.19321689307689666,0.27415281534194946,0.3175772190093994,0.3745020031929016,1.1087525844573975,0.7255337715148926,0.41322028636932373,0.20939426496624947,0.1690605640411377,0.12317333668470383,0.12459952235221863,0.9010223627090455,0.09234184622764588,0.272061687707901,0.07546368390321731,0.08170822635293007,0.01130746454000473,0.09362185001373291,0.07158742025494576,0.08476931899785996,0.03432406857609749,0.04345134384930134,0.053019465506076814,0.11984705924987793,0.21725622862577437,0.09249099344015121,0.10183861255645751,0.12139729708433152,0.05648450404405594,0.09048469513654708,0.10238589942455292,0.13631154149770736,0.09583472013473511,0.3284294426441193,0.23373445123434067,0.01897924542427063,0.003050956316292286,0.11576944887638092,0.2650675535202026,0.329832649230957,0.18148173391819,0.8281085371971131,0.7030513107776641,0.4695035219192505,0.2825084000825882,1.561106014251709,0.5147417724132538,0.13363707363605498,0.11401897594332695
39,AE532,0.30690457820892336,0.29921584129333495,0.3204906523227692,0.3382574558258057,0.26931975334882735,0.16210578419268132,0.13346605263650418,0.19065535366535186,0.181276835501194,0.045176826417446136,0.013289690017700195,0.11751117557287216,0.06781158447265626,0.4827032029628754,0.20996377915143966,0.271842485666275,0.17433099150657655,0.20927312970161438,0.2003635048866272,0.9547278761863709,1.1997588634490968,0.13594887107610704,0.6513562560081482,0.10740143656730652,0.11684659123420715,0.03617755956947803,0.055085685849189756,0.10169313959777355,0.020688612759113312,0.16783885955810546,0.14153404980897905,0.13261058926582336,0.11269827596843243,0.3091889500617981,0.06566203907132148,0.3798662766814232,0.2790414273738861,0.06357874274253845,0.11134686768054962,0.055583640933036804,0.22058607190847396,0.21164689511060714,0.17402300834655762,0.8692179322242737,0.7755736529827117,0.5052382349967957,0.43927924036979676,0.9317360281944275,0.3512029558420181,0.17256569117307663,0.11409034132957459
40,AE574,0.7607407093048095,0.35565115213394166,0.6540523409843445,0.10203487873077392,0.5531500816345215,0.3099506825208664,0.6820447683334351,0.3017911553382874,1.19945946931839,0.21156467199325563,0.5500773608684539,0.47169612646102904,0.08163677118718624,1.3066940903663635,0.3609060406684875,0.41611461639404296,0.23972939550876618,0.012631795555353164,0.023360222950577735,0.1508837729692459,0.3133741021156311,0.04644796699285507,0.2534794211387634,0.16835324764251708,0.1433115541934967,0.429074102640152,0.3248985230922699,0.14905742332339286,0.3959989190101624,0.3497868597507477,0.3774979442358017,0.0780987948179245,0.07105748057365417,0.22783680260181427,0.04722850322723389,0.6719373464584351,0.23326305523514748,0.05386181026697159,0.1782967507839203,0.23952789157629012,0.13449508994817733,0.17910803854465485,0.1208804965019226,0.2784081190824509,0.10190699994564056,0.29599044770002364,0.28030854016542434,0.3220539212226868,0.22062221467494963,0.2335694968700409,0.11369006037712097
41,AE646,0.4214203000068665,0.07001089006662368,0.4094839096069336,0.3149868562817574,0.36718820929527285,0.16463681012392045,0.3717482566833496,0.18590885400772095,0.5334724605083465,0.10067906528711319,0.1050601065158844,0.19156294614076613,0.029357573390007018,0.7736791372299194,0.17814563103020192,0.2504928186535835,0.19555221796035765,0.09506357610225677,0.1999145045876503,0.3502317607402802,0.4729604125022888,0.15710703879594803,0.3029355138540268,0.11089354082942009,0.06618562415242195,0.0744514063000679,0.026885342597961426,0.09148962646722794,0.09505063891410828,0.26387190222740176,0.26382350623607637,0.2252529352903366,0.10656258314847947,0.2867619752883911,0.17040352523326874,0.5714606046676636,0.32164216935634615,0.21786776334047317,0.11371628027409315,0.20893988758325577,0.24135625660419463,0.20754911601543427,0.20821211189031602,0.2564503371715546,0.2900796592235565,0.24539758563041686,0.1233718141913414,0.3096141517162323,0.21298737823963165,0.09814833253622054,0.18465195894241332
42,AE715,0.7365785002708435,0.2763809412717819,0.6478795647621155,0.6048031389713288,0.32534575238823893,0.2507475197315216,0.3615654319524765,0.24007114320993422,0.45907782912254336,0.18425155580043792,0.15981108397245408,0.08096036277711391,0.05597612410783768,0.610892790555954,0.09690086245536804,0.2630504250526428,0.11259943768382072,0.08755816444754601,0.07179646790027619,0.19798631668090821,0.38660176694393156,0.038897112011909485,0.3115071952342987,0.07905086725950242,0.03393647894263267,0.2666614502668381,0.15693688988685608,0.09313905835151673,0.08459537588059902,0.32690249979496,0.175853431224823,0.17048380970954896,0.21016925573349,0.4988859012722969,0.07111194282770157,0.747466254234314,0.5243066348135471,0.2318694069981575,0.17853864133358002,0.22199589312076567,0.2594422072172165,0.19427075386047363,0.26593679636716844,0.7882367074489594,0.743781465291977,0.6218401789665222,0.33216953575611113,0.8580480217933655,0.4001392275094986,0.1519195556640625,0.1561143072322011
43,AE809,0.32634777426719663,0.07810027748346329,0.18636393547058105,0.15094017684459687,0.29925617575645447,0.0862368881702423,0.15034109279513358,0.07612674981355667,0.1535739153623581,0.10007154047489167,0.05863344594836235,0.08434490375220775,0.007427270710468292,0.573773181438446,0.23000867962837218,0.25136332884430884,0.10348530113697052,0.27675398662686346,0.40817474722862246,1.0424031496047974,1.1937710523605347,0.3108982615172863,0.6934311985969543,0.16910814493894577,0.07666017562150955,0.11094927042722702,0.15933753550052643,0.024447853863239288,0.12401666939258575,0.25092527866363523,0.2154313638806343,0.2580079257488251,0.4508033901453018,0.2656206965446472,0.2587869122624397,0.513588598370552,0.16795679852366446,0.16844011098146439,0.013073501735925674,0.25061423107981684,0.31489609777927396,0.12985698208212854,0.2749641120433807,0.14320658296346664,0.15801057517528533,0.14642162173986434,0.08839293718338012,0.11410708874464034,0.2535410463809967,0.15077334344387056,0.16445621848106384
44,AE810,0.8475497841835022,0.3049535095691681,0.8690791964530945,0.37184990644454957,0.6829822659492493,0.3213444292545319,0.4954478919506073,0.3245286464691162,0.5722630083560943,0.18905355632305146,0.2841141283512115,0.20846358984708785,0.06573353260755539,0.8719245433807373,0.18224676847457885,0.22051770687103273,0.1717474415898323,0.15147942006587983,0.0875975877046585,0.11026172786951065,0.33819866478443145,0.0707808941602707,0.1353614389896393,0.05489713326096535,0.003522511199116707,0.3201416224241257,0.034191335737705233,0.05170854553580284,0.15138737559318544,0.24112193733453752,0.18596828430891038,0.026360274851322175,0.011942607164382935,0.2603389620780945,0.04592079818248749,0.7145383715629577,0.14660268276929855,0.04095543771982193,0.03755438588559627,0.03310351371765137,0.35040977597236633,0.2696636587381363,0.04701359570026398,0.23042338863015174,0.19551213681697846,0.19384558945894242,0.2057671293616295,0.10939912125468254,0.37263079583644865,0.24211404323577881,0.11984361410140991
45,AE911,0.443403822183609,0.1822082981467247,0.48170613646507265,0.7997702479362487,0.3391536742448807,0.3260450601577759,0.3051437646150589,0.1619686871767044,0.5111144602298736,0.09190800189971923,0.053348851203918454,0.15044141411781312,0.057524941861629486,0.5777677655220032,0.12072528302669525,0.14912069402635098,0.14210960268974304,0.040107309073209765,0.0738788016140461,0.15715135633945465,0.1813299536705017,0.027972956746816637,0.1214185506105423,0.01502966433763504,0.041552051156759265,0.09387702345848084,0.05858939290046692,0.03382725715637207,0.0,0.21837068796157838,0.2507968008518219,0.05736232995986938,0.07095006555318832,0.407005763053894,0.08728972375392914,0.714763855934143,0.37095012068748473,0.14188505709171295,0.07568461894989013,0.13437070250511168,0.36907132267951964,0.2527736723423004,0.19563938453793525,1.0845764398574829,0.879444420337677,0.6338934421539306,0.4234616130590439,1.0128430366516112,0.35716538429260253,0.2187548354268074,0.23688522577285767
46,AE942,0.616648119688034,0.35535515546798707,0.6868060052394866,1.01592218875885,0.3471052199602127,0.35032710433006287,0.4169535726308823,0.23907761573791503,0.4162618458271027,0.1945585533976555,0.01789298951625824,0.25305506885051726,0.052589301764965055,0.5399743914604187,0.11549890786409378,0.20040201544761657,0.20006269812583924,0.1203994631767273,0.29249233603477476,0.37180680632591245,0.39643974900245665,0.014555433392524719,0.3542723059654236,0.010328072309494018,0.0525966927409172,0.278218150138855,0.1814672589302063,0.007442361116409302,0.0,0.25675116777420043,0.22697878181934356,0.02121201381087303,0.25815597772598264,0.5908207833766937,0.06965045034885406,0.8759468197822571,0.5386392146348953,0.17539279609918595,0.02601068913936615,0.07630005180835724,0.680810010433197,0.24526146054267883,0.39524861574172976,1.673764991760254,1.4433690071105958,0.9297830104827881,0.7715447604656219,1.5177260041236877,0.42305788397789,0.2093385189771652,0.24813882410526275
47,AE958,0.31173803806304934,0.28332944959402084,0.6113405227661133,1.3338974952697753,0.3256537228822708,0.2901039093732834,0.26579304933547976,0.35212265253067015,0.48304656744003294,0.09829968959093094,0.24148433655500412,0.1359385296702385,0.21965170949697493,1.070388960838318,0.1302529901266098,0.2241687297821045,0.20236047059297563,0.05985267162322998,0.072420734167099,0.04559903144836426,0.10533362627029419,0.01791544258594513,0.06797296553850174,0.06260987818241119,0.08621876090764999,0.20334554463624954,0.10846166610717774,0.06715794205665589,0.028119418025016784,0.09522796794772148,0.2295931398868561,0.11422871500253677,0.23322926014661788,0.18481712341308593,0.0678792119026184,0.4681949943304062,0.3915183901786804,0.08600671291351318,0.08781847096979618,0.15940037965774537,0.14441220983862876,0.2583499878644943,0.07627774253487588,0.834381902217865,0.9712350487709045,0.7182712912559509,0.31146650910377505,1.213049864768982,0.41526408195495607,0.13295399397611618,0.22302382290363312
48,AG056,0.4683948576450348,0.045809127390384674,0.7027088046073914,0.5552302837371826,0.26352189779281615,0.31964523792266847,0.6146083235740661,0.25249738395214083,1.0298885583877564,0.3233992099761963,0.317112472653389,0.33100634813308716,0.1895511969923973,1.0087295293807983,0.14544698521494864,0.18248814046382905,0.24456918239593506,0.046600643917918204,0.07685374319553376,0.269906547665596,0.18384118974208832,0.16190072521567345,0.14569452106952668,0.13108837455511094,0.05074391290545464,0.03951058648526669,0.05940950661897659,0.02758776843547821,0.09332477301359177,0.3004125416278839,0.4186279833316803,0.23255832493305206,0.5653741657733917,0.16196371018886566,0.15098163187503816,0.5478629529476166,0.4241096913814545,0.1910030573606491,0.0952047199010849,0.26909576654434203,0.12682189121842385,0.27627101838588713,0.25559385120868683,0.5616731226444245,0.6414866626262665,0.5830232322216033,0.19628382176160813,0.5630397975444794,0.22769267857074738,0.1289910778403282,0.24005334079265594
49,AG272,0.4047238051891327,0.25737787783145905,0.6046098083257675,0.4331003248691559,0.23530711531639098,0.180242557823658,0.3206376820802689,0.2427389681339264,0.40214909315109254,0.13871216177940368,0.17222438454627992,0.13208546340465546,0.08908397108316421,0.717374575138092,0.18032998740673065,0.20953480750322342,0.13332670405507088,0.06460982859134674,0.016578875482082367,0.1315774589776993,0.15726657807826996,0.060329080745577815,0.1453247368335724,0.11357666924595833,0.058310940861701965,0.186078342795372,0.10804689526557923,0.06774281114339828,0.16324947029352188,0.2462950348854065,0.1319398544728756,0.1730106517672539,0.2917695939540863,0.21659802943468093,0.058459579944610596,0.5521252989768982,0.37252158522605894,0.10251192227005959,0.10860039815306663,0.15621532499790192,0.16789795756340026,0.17547048330307008,0.15383384376764297,1.0096965432167053,0.6896407425403595,0.46339760422706605,0.1830158367753029,0.767411756515503,0.3846679627895355,0.12419101744890212,0.139779794216156
50,AG351,0.14537944495677949,0.09421315193176269,0.32112142592668536,0.27255077064037325,0.09041648656129837,0.0657566875219345,0.19153597354888915,0.06041515171527863,0.5031325876712799,0.05614796429872513,0.10520606338977814,0.262068285420537,0.07908240854740142,0.5631217360496521,0.07767451405525208,0.11511396616697311,0.09267399683594704,0.3792972698807716,0.37526197731494904,0.5877408564090729,0.380069375038147,0.5539642751216889,0.19366498589515685,0.2347595736384392,0.07563783042132854,0.05383128821849823,0.16979391872882843,0.1528638109564781,0.4436899423599243,0.4455747425556183,0.4891223073005676,0.6292794108390808,2.2835668087005616,0.16251673698425292,0.20411109626293183,0.34056688845157623,0.07821142226457596,0.2271175801753998,0.1022265799343586,0.44158520698547366,0.21660952791571617,0.09778765439987183,0.24267588257789613,0.35493533313274384,0.41832473278045657,0.23392247259616852,0.030650639533996583,0.1152918666601181,0.0872542291879654,0.064614337682724,0.11506328135728836
51,AG456,0.1277458816766739,0.05934465527534485,0.3383738577365875,0.4470850080251694,0.29992935359477996,0.1365112543106079,0.7021230280399322,0.38867725133895875,1.1842209696769714,0.27317657470703127,0.2726861208677292,0.5366447448730469,0.09337558150291443,1.5724807262420655,0.44229965209960936,0.6366552293300629,0.4028942584991455,0.04416785836219787,0.060605061054229734,0.42381242513656614,0.44870413839817047,0.07405558824539185,0.38594929575920106,0.12942096665501596,0.1273629993200302,0.11741981357336044,0.0736866794526577,0.04938475638628006,0.1181974619626999,0.13915802240371705,0.19964753091335297,0.09309816360473633,0.03431862890720368,0.15471524447202684,0.07717655599117279,0.3691105291247368,0.20063189789652824,0.07495296448469162,0.06229521036148071,0.12892723679542542,0.04300428107380867,0.21069573163986205,0.07534720748662949,0.6684746623039246,0.5340803146362305,0.20740672051906586,0.09469612017273903,0.7200372159481049,0.33650377094745637,0.03697829097509384,0.10844744443893432
52,AG575,0.25523822084069253,0.26889538392424583,0.4015328988432884,0.31931871771812437,0.08989786803722381,0.071822190284729,0.260953139141202,0.22743285372853278,0.32776784598827363,0.07624589204788208,0.19080117344856262,0.1994273468852043,0.06272318661212921,0.3603512912988663,0.08440462946891784,0.14422644190490247,0.0,0.28792253099381926,0.34745511710643767,0.38099378943443296,0.30584069788455964,0.6350064098834991,0.155803906917572,0.23851651400327684,0.07289842888712883,0.2232619434595108,0.656294333934784,0.37389297485351564,0.851595938205719,0.5296720564365387,0.5334649443626404,0.5894383490085602,2.775373411178589,0.16158965080976487,0.20919264256954193,0.3392613649368286,0.11823959946632386,0.18784385323524475,0.21007826179265976,0.4805337905883789,0.13833306208252907,0.11773702129721642,0.25156073570251464,0.06260109767317772,0.20540570318698884,0.11405000686645508,0.04827017784118652,0.019638510048389436,0.043996338918805125,0.05025424808263779,0.138482765853405
53,AH254,0.19631177484989165,0.09549480676651001,0.3648096054792404,0.575444221496582,0.15457084476947786,0.14483374692499637,0.6631615161895752,0.3325707226991653,1.4302436351776122,0.19101769775152205,0.28922335207462313,0.601497757434845,0.06596396863460541,1.5954280853271485,0.3258978992700577,0.40248643457889555,0.41315926909446715,0.06456479132175445,0.13873787522315978,0.3295482724905014,0.33670763671398163,0.143489471077919,0.2842962235212326,0.09884363859891891,0.09117089807987214,0.07016994655132294,0.08622860461473465,0.07971780151128768,0.07884282469749451,0.27191672176122667,0.35123231410980227,0.19714594781398773,0.1090978741645813,0.04665592461824417,0.14795986115932463,0.2562403202056885,0.2344393938779831,0.1655246540904045,0.09367052540183067,0.1758939303457737,0.06015903204679489,0.303473562002182,0.13244031071662904,0.6142788350582122,0.61472487449646,0.3335888832807541,0.1648179292678833,0.8794614911079407,0.2843745455145836,0.019139878451824188,0.11809653043746948
54,AH269,0.20754005312919616,0.19415032789111136,0.20162986516952514,0.2598463624715805,0.07125588655471801,0.07172972485423088,0.0687738761305809,0.08265688717365265,0.5736085116863251,0.11584072262048721,0.17437512129545213,0.3299900650978088,0.08703090250492096,0.426014119386673,0.04750464260578156,0.10718550980091095,0.017841017246246337,0.3401524990797043,0.3714109241962433,0.5655417561531066,0.29830481559038163,0.6562879204750061,0.12632701825350523,0.3399336338043213,0.053011155128479,0.130717808380723,0.4864996075630188,0.20209790170192718,0.7065099000930786,0.5210685104131698,0.5708307504653931,0.5501159846782684,2.571633052825928,0.11325422525405884,0.2772930473089218,0.20239501297473908,0.1008259505033493,0.21811857521533967,0.17496140524744988,0.6641369342803956,0.13969904705882072,0.11389729976654053,0.2700839102268219,0.20751658380031585,0.2671364903450012,0.14618319422006607,0.004102922976016998,0.005891542136669159,0.029521827399730683,0.02715502828359604,0.19151850491762162
55,AH291,0.19469117522239685,0.014836625009775162,0.17487355321645737,0.17881325483322144,0.3157909795641899,0.0462154746055603,0.3862085461616516,0.2488492637872696,0.36861746311187743,0.12557349875569343,0.07239992618560791,0.13532080464065074,0.0696964681148529,0.7688954770565033,0.20842392966151238,0.2131809785962105,0.042907197028398514,0.031037046760320663,0.04988985452800989,0.28713372349739075,0.019496558606624602,0.22287385463714598,0.06832527667284012,0.2542365789413452,0.1706973135471344,0.36323015987873075,0.8771028518676758,0.2516257494688034,0.9189025163650513,0.8343176722526551,0.3767725467681885,0.3970446437597275,0.6282706320285797,0.19672397673130035,0.17767863348126411,0.6547620058059692,0.17669995427131652,0.27510142922401426,0.20107509195804596,1.174494457244873,0.27862406596541406,0.2730865299701691,0.15005682557821273,0.7913429021835328,0.22005046904087067,0.3747711032629013,0.1456627666950226,0.4795238345861435,0.4494345963001251,0.08989475518465043,0.1352790892124176
56,AH342,0.5799144148826599,1.7999993562698364,0.41133989244699476,0.216590079292655,0.32222088128328324,0.17267614006996154,0.2850155055522919,0.19671496450901033,0.5681601405143738,0.2598347932100296,0.38424140512943267,0.27171162962913514,0.07750364989042283,0.895125687122345,0.15162481218576432,0.17843081355094909,0.1636863701045513,0.11779698729515076,0.11866097077727318,0.23975182175636292,0.44275323748588563,0.15561565086245538,0.2797767609357834,0.1474127948284149,0.13087021708488464,0.1162327140569687,0.2137529045343399,0.18819765299558638,0.41052201092243196,0.15486835464835166,0.21532250791788102,0.14843940436840058,0.09597183465957641,0.10759439468383789,0.08140580207109452,0.09196148216724395,0.04033775702118873,0.10784968435764312,0.04485639128834009,0.10407734513282776,0.06795123517513275,0.1040167048573494,0.11131434440612793,0.01682652230374515,0.20259998440742494,0.013401716947555542,0.02644813358783722,0.08576353024691344,0.025015152990818024,0.08620997369289399,0.022758590802550317
57,AH448,0.4559976696968079,0.06957358717918397,0.4406155526638031,0.19563138335943223,0.5742751359939575,0.19865495562553406,0.5981280565261841,0.36158435344696044,0.8279396533966065,0.2581941694021225,0.3873603820800781,0.3962642788887024,0.07363812737166882,1.2982295036315918,0.4331959068775177,0.5985240340232849,0.2619103342294693,0.13469717353582383,0.08306807279586792,0.4516176998615265,0.5776394903659821,0.11631168276071549,0.412544310092926,0.12996814996004105,0.14810850918293,0.2701123207807541,0.182663594186306,0.06947986409068108,0.2733622848987579,0.22124964892864227,0.28271856158971786,0.06598093509674072,0.05170281082391739,0.19084548205137253,0.09033811911940574,0.5688069105148316,0.15733209922909736,0.007797855138778687,0.03440136443823576,0.17642135471105574,0.11265933215618133,0.14897945821285247,0.07586472481489182,0.15035104751586914,0.06237243451178074,0.14820403903722762,0.07786334455013275,0.26741547882556915,0.27637508511543274,0.16935674995183944,0.09426536113023758
