SMILES,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
CCOC(=O)C1=CC=CC=C1,0.039341755,0.02763072,0.02630561,0.260936,0.32889163,0.26307887,0.31675133,0.100009926,0.07074504,0.35138437,0.5801442,0.19398724,0.04952874,0.0846875,0.21383177,0.2583172,0.12527984,0.16115199,0.0925489,0.026029665,0.04460626,0.090374246,0.07921321,0.08981916,0.02890495,0.1348223,0.048793167,0.43376997,0.040313706,0.2425204,0.05989367,0.070222996,0.15463638,0.08683272,0.03482795,0.035970114,0.08638131,0.06608646,0.20718212,0.16390315,0.10245611,0.018742194,0.024505323,0.0142420335,0.2976128,0.041314308,0.11085843,0.030958323,0.08446594,0.18773286,0.67722607,0.06211693,0.046434537,0.8550791,0.011288442,0.04097355,0.12998612,0.40705612,0.048046637,0.051490076,0.10778016,0.28021365,0.14854619,0.060523413,0.23194797,0.20473863,0.29460385,0.19095701,0.0678493,0.020829916,0.026607059,0.112343304,0.22415791,0.19983171,0.06876147,0.10162355,0.044949807,0.021627529,0.3127559,0.037921503,0.14643836,0.05221381,0.3501393,0.07193415,0.03628372,0.10221256,0.22792019,0.10377319,0.023834057,0.18543488,0.10902386,0.010735831,0.10922606,0.15676986,0.14255153,0.018285455,0.074805364,0.08044752,0.41034305,0.07510877,0.07806944,0.23710495,0.03808661,0.024987591,0.18792374,0.06930532,0.051972203,0.19667217,0.17312995,0.018353028,0.12948969,0.20038281,0.0930532,0.018813385,0.062628746,0.09082284,0.109825596,0.0676031,0.10821199,0.39363292,0.28723744,0.033112753,0.07282402,0.51246953,0.1805977,0.05241944,0.13613509,0.07069517,0.073661044,0.08469292,0.036454685,0.08629855,0.04913224,0.20969234,0.02362274,0.05009075,0.22447391,0.12294384
C1=CC=C2C(=C1)N=CS2,0.030701257,0.0018073261,0.5092526,0.17917588,0.0050127404,0.28271386,0.023348229,0.00014106065,0.0045255288,0.14615187,0.028795939,0.00475132,0.41209123,0.004707702,0.007803027,0.03770011,0.009429584,0.0009751976,0.5622355,0.04580566,0.20960349,0.008058945,0.12845148,0.0025375795,0.025099495,0.019944487,0.10855422,0.022644032,0.0914998,0.10288632,0.00031037309,0.010488522,0.009492395,0.1600631,0.17439707,0.6480363,0.02207867,0.4171671,0.018682016,0.014168569,0.067814976,0.08620946,0.0010947963,0.14573158,0.04011807,0.1956089,0.007387043,0.0077850944,0.05774474,0.17390653,0.00020658351,0.002145885,0.009521383,1.0481972e-05,0.4453282,0.025431585,0.00070797454,0.006400063,0.0016196166,0.015145601,0.00023373278,0.038155876,0.01931088,0.16888998,0.0006534925,0.043601826,0.017979583,0.0155274365,0.0066276467,0.0035427324,0.026880292,0.004875036,0.0024481623,0.040195998,0.0013746662,0.0022119663,0.018159032,0.87620956,0.10041451,0.002910376,0.019229444,0.04389638,0.0031017738,0.002458233,0.03999133,0.0049025924,0.19716072,0.003915512,0.8180744,0.07849533,0.021113131,0.22209015,0.001116865,0.03388572,0.005254154,0.0050956346,0.014568942,0.00019561202,0.05853302,0.0090665845,0.0027201094,0.0012275138,0.2180037,0.10347544,0.013280152,0.35720986,0.13108304,0.0016029228,0.2956032,0.110536866,3.1804888e-05,0.005857114,0.01224278,0.21655893,0.02576327,0.19387886,0.0023172263,0.2921573,0.3059103,0.027451137,0.011013971,0.9760075,0.032728042,0.013253642,0.04199503,0.0063802777,0.054567065,0.126543,0.051731654,0.04714989,0.71281534,0.008214272,0.00037273095,0.04944249,0.014319327,0.0020207574,0.0032691474,0.006060727
C1=CC=C(C(=C1)O)Br,0.004984488,0.0023063328,0.027869686,0.07715936,0.041287452,0.27510658,0.034955848,7.195873e-05,0.0029124885,0.21160957,0.06712593,0.002107294,0.06257008,0.0073682424,0.0041037607,0.11915642,0.016695708,0.0030354348,0.55094373,0.0036750678,0.049643975,0.080793954,0.07924216,0.023882633,0.039648704,0.005817154,0.013869921,0.023809034,0.009781188,0.028931726,0.0015504366,0.056992453,0.1452003,0.027463831,0.026681993,0.029885257,0.003510509,0.21869265,0.025455102,0.0071114483,0.022388898,0.05595168,0.0060910056,0.016217837,0.15582919,0.036088895,0.0040987884,0.00067755766,0.008638891,0.14210077,0.0011944752,0.0032020041,0.002894768,0.00019755878,0.08680272,0.026848432,0.07184109,0.0022277948,0.003876659,0.018892946,0.00013689398,0.09329328,0.020879034,0.033999596,7.991635e-05,0.028391805,0.047707748,0.0070720543,0.0123220775,0.0064902618,0.0013530717,0.0058835307,0.0034135706,0.23231599,0.019572042,0.013903432,0.039201733,0.31321743,0.58671886,0.009154826,0.06583583,0.016637605,0.040480416,0.02541842,0.0054759574,0.005767034,0.085944064,0.009299868,0.028261935,0.17533627,0.0015039151,0.028890843,0.00278371,0.017235199,0.090935044,0.008804736,0.00022954238,0.00012129654,0.83050615,0.015513128,0.00041725632,0.004399639,0.10101395,0.033000056,0.03524517,0.114587426,0.066730894,0.024313545,0.07033729,0.1441069,0.008203103,0.08085398,0.033974,0.132257,0.09853211,0.4408262,0.00438195,0.12728815,0.03964788,0.79099023,0.009026398,0.11251796,0.021552654,0.021015188,0.02072876,0.014504922,0.029672267,0.035189103,0.0011198358,0.2393464,0.009344906,0.02779041,0.0007950258,0.07188191,0.0014561774,0.007812935,0.00056701567,0.07087377
CC1=CCC(CC1OC(=O)C)C(=C)C,0.008246149,0.017841551,0.01584206,0.042387508,0.005986325,0.07656691,0.2653534,0.18610905,0.101508215,0.19970416,0.027144292,0.16807628,0.016219663,0.106992714,0.21231663,0.07237994,0.16900806,0.09037264,0.01776569,0.028711487,0.022194248,0.26464248,0.10746,0.08625148,0.19587332,0.13667382,0.030785527,0.097083814,0.020564167,0.04728201,0.18161479,0.06164288,0.19938068,0.008865939,0.07344707,0.0057434896,0.021190125,0.069987215,0.26027253,0.08983072,0.07143674,0.08792042,0.029768392,0.060813054,0.114787966,0.042876337,0.13547668,0.03541614,0.028224094,0.021705462,0.246576,0.1092517,0.10521224,0.9948572,0.018864064,0.017440809,0.15244898,0.23766784,0.18368283,0.07287216,0.9345785,0.07083065,0.14126445,0.024489043,0.63593787,0.04603942,0.0379307,0.096773624,0.1007285,0.08855503,0.04450914,0.1479793,0.23910037,0.05996414,0.15893129,0.062393326,0.031018749,0.010161377,0.15392058,0.05293746,0.17420559,0.030160854,0.7910555,0.006617809,0.028033208,0.007358058,0.06250064,0.17547254,0.040072665,0.0073056887,0.01886015,0.011012543,0.03723783,0.0077150655,0.046205923,0.022001702,0.11220265,0.36449894,0.07837736,0.15264441,0.20455888,0.22592568,0.01106762,0.01709647,0.045712497,0.06105839,0.050388154,0.14456815,0.101414084,0.021239048,0.14337428,0.1876106,0.009116876,0.01693358,0.115112945,0.05211102,0.025625192,0.08996273,0.16033164,0.76024765,0.1781273,0.015871989,0.07674819,0.68970424,0.14114992,0.1327463,0.111280605,0.057696167,0.19958177,0.064664386,0.21492709,0.011961926,0.030366115,0.31961808,0.010731911,0.2558962,0.14946663,0.09118598
CCOC(=O)C(C)C,0.3823315,0.043082573,0.07948938,0.10309081,0.058963686,0.08159588,0.1257191,0.74930775,0.27164084,0.10227154,0.09874,0.5594432,0.07519749,0.0893962,0.49298736,0.12019118,0.14144401,0.16262838,0.092379995,0.53813714,0.08228827,0.07437039,0.09498772,0.10534829,0.21163148,0.13553485,0.35766217,0.2972839,0.10264477,0.051365383,0.3380873,0.094792716,0.052600022,0.23475452,0.10810288,0.046672333,0.33191139,0.0948242,0.30227274,0.11859157,0.098159455,0.22321364,0.028578615,0.2569124,0.19450189,0.18069819,0.7969206,0.1342982,0.40038398,0.05506274,0.10778955,0.34776223,0.39250955,0.97159886,0.068816096,0.24880987,0.02319545,0.41255167,0.15340629,0.24084626,0.51761895,0.090222366,0.099590816,0.04767398,0.060007412,0.2281465,0.11527607,0.14950264,0.46652675,0.20911817,0.14082836,0.119292326,0.12763304,0.04837017,0.06460592,0.24171913,0.26907063,0.045587126,0.15884764,0.46067572,0.07085509,0.112598985,0.0627461,0.04667344,0.09655143,0.09669232,0.16180117,0.096887864,0.041258123,0.05678275,0.2724239,0.036929194,0.27478492,0.13516766,0.06028693,0.050285056,0.19437923,0.42460287,0.26792696,0.043898612,0.61383474,0.1945224,0.058676656,0.06907177,0.36163372,0.6267874,0.1492532,0.16099036,0.47398365,0.009893033,0.08428614,0.65236515,0.03516659,0.018488267,0.44064096,0.041856185,0.1922228,0.32288748,0.2695823,0.05703542,0.40650412,0.017287007,0.33438364,0.8483335,0.14627525,0.0518932,0.060626496,0.14082135,0.60088056,0.09379547,0.15599135,0.09676075,0.086432524,0.16784114,0.23521742,0.29653302,0.46005088,0.015760718
CCOC(=O)C(C)O,0.26606297,0.024702042,0.15352915,0.12765127,0.03689785,0.06933618,0.105607346,0.54549253,0.04372599,0.07133392,0.070085324,0.20543572,0.057036754,0.048397608,0.24096671,0.104753025,0.070001416,0.31374234,0.1704277,0.63768315,0.09585635,0.035910547,0.7434673,0.058645125,0.07184917,0.14421658,0.0912544,0.15199928,0.096102156,0.007600267,0.040106107,0.04441029,0.04310594,0.08291356,0.07008877,0.06848778,0.23917255,0.1385808,0.055365264,0.07070638,0.106307186,0.223894,0.025534324,0.20387742,0.08851015,0.113557786,0.6530403,0.022053305,0.14866908,0.03510833,0.17481941,0.14091648,0.28901115,0.93144244,0.079994604,0.120485924,0.011864687,0.26611692,0.07353811,0.14724897,0.3086778,0.104337096,0.21584325,0.05996796,0.055659052,0.090991996,0.14390926,0.06464644,0.1187497,0.091563106,0.122306734,0.07348243,0.07954872,0.036187347,0.045290098,0.06419034,0.217652,0.045600716,0.12951764,0.42743602,0.021448161,0.4669461,0.015807588,0.036702022,0.11422694,0.05810247,0.14347887,0.066651806,0.105296634,0.15577449,0.07217901,0.07036871,0.038782876,0.04607563,0.03844109,0.044141565,0.020027114,0.24992676,0.15998924,0.041657794,0.2611059,0.0515191,0.05779585,0.034971625,0.15203597,0.38111192,0.09522292,0.09306046,0.16298005,0.09876431,0.0053258585,0.6623467,0.028897911,0.05687518,0.50597644,0.04252695,0.103048824,0.2740486,0.2698025,0.009744269,0.43320152,0.050193805,0.14661527,0.83184797,0.05864506,0.025947167,0.02572163,0.054359667,0.14434075,0.3266367,0.09682266,0.038226403,0.059945907,0.17254007,0.16582978,0.21748607,0.6690735,0.014268011
C1=COC(=C1)CS,0.114386424,0.0199085,0.70291,0.15064801,0.018462477,0.044388134,0.092143334,0.00082502054,0.010106384,0.2658822,0.0118314875,0.0336683,0.53567445,0.020924762,0.032697883,0.10972988,0.11048247,0.01567287,0.5978883,0.11762829,0.39489233,0.04139117,0.6408143,0.010084826,0.03329426,0.009746909,0.28569168,0.04058423,0.081297174,0.013551984,0.011989765,0.042145774,0.019600863,0.07668645,0.02977348,0.7617261,0.0152022,0.29791665,0.027704794,0.014127807,0.037434064,0.26405585,0.1384396,0.21267234,0.0637739,0.092416674,0.035804275,0.83486694,0.11897234,0.32846627,0.00053668115,0.02357931,0.04519022,0.03743768,0.5290309,0.18968628,0.020370819,0.033681802,0.11840599,0.04968397,0.008916712,0.027973646,0.047970675,0.08608946,0.003786425,0.05228123,0.030989416,0.0067865145,0.049716488,0.0417979,0.054877333,0.022536285,0.01858578,0.057274573,0.017278625,0.0022735817,0.05104737,0.8375548,0.08981801,0.09440978,0.24080539,0.12774464,0.06531829,0.014668954,0.34005567,0.0068137594,0.12193009,0.008917378,0.23221153,0.05493027,0.73279154,0.55737114,0.016211037,0.043137304,0.040962838,0.017113658,0.016900085,0.0051195403,0.10290161,0.012930906,0.008568699,0.01700992,0.050488736,0.26777107,0.012644585,0.30107164,0.25884068,0.011669228,0.08390332,0.7723742,0.0009469475,0.047096703,0.066582926,0.71270186,0.20608822,0.27058923,0.017455222,0.25639504,0.078185976,0.0395204,0.07845211,0.9740873,0.14346044,0.1278182,0.058836337,0.015433403,0.023275193,0.13287967,0.033554345,0.08849941,0.32426506,0.02021084,0.02189076,0.01626579,0.03047199,0.009796112,0.022654267,0.011274958
CC(=O)C1=CC=CC=C1,0.04444752,0.0378782,0.030432044,0.7019286,0.13379371,0.055986207,0.44695354,0.00599423,0.029567325,0.24322197,0.50460684,0.02236342,0.050448596,0.06499584,0.21934731,0.51281106,0.059677206,0.020044195,0.047005158,0.07226695,0.026937978,0.12835953,0.054601315,0.07254732,0.06378625,0.062879555,0.07096603,0.6854064,0.075820394,0.252184,0.043595817,0.07619524,0.06015445,0.31008634,0.21582735,0.033027247,0.0071126106,0.03728029,0.08780423,0.1698056,0.65581053,0.45433083,0.016707454,0.035674687,0.22768871,0.09833708,0.03452353,0.0149446,0.011530161,0.062025964,0.96705353,0.06484109,0.01294389,0.0830714,0.01201876,0.07660108,0.07152552,0.07703927,0.06870663,0.115253754,0.020137113,0.670019,0.6052358,0.10727121,0.39692912,0.41316804,0.30671227,0.10975956,0.031008331,0.011716358,0.14316672,0.05856407,0.08332888,0.12313381,0.04834685,0.14073563,0.05429607,0.011388736,0.3436019,0.14348438,0.064224854,0.11486562,0.11093267,0.06224929,0.026156645,0.038042568,0.31663108,0.078153394,0.73575824,0.018875105,0.11559402,0.01210054,0.22045068,0.33302295,0.044097174,0.014878803,0.010874514,0.018124782,0.323229,0.040551662,0.0049487464,0.045676097,0.074214645,0.04182102,0.55854774,0.560983,0.10766451,0.092553824,0.05856385,0.015194058,0.08034101,0.062498152,0.14251183,0.026600668,0.22418077,0.030918371,0.10559361,0.079609506,0.12615886,0.051464427,0.11807924,0.013391009,0.025982374,0.9867121,0.22355023,0.038624413,0.07496044,0.034322083,0.10417622,0.6678424,0.048724078,0.059599996,0.08313813,0.110058896,0.026609479,0.094687976,0.06759273,0.15819249
C(CCN)CCO,0.27878892,0.009553402,0.083089314,0.04769342,0.02802755,0.46645245,0.018336391,0.031481463,0.0050791046,0.1274166,0.03160853,0.001054266,0.13093932,0.0099357,0.028057007,0.14133698,0.040027972,0.007811526,0.02542943,0.09298633,0.07248152,0.017066134,0.0313489,0.014963441,0.028303232,0.008294038,0.28718105,0.012754821,0.0043614274,0.023580737,0.013904006,0.054004785,0.013015257,0.00585423,0.034601074,0.011535389,0.095541745,0.30399734,0.15541118,0.03865936,0.009065158,0.012105471,0.022093449,0.051635716,0.0687795,0.0057094824,0.0632259,0.07786583,0.0564957,0.7411432,0.0124270385,0.08441441,0.041125193,0.19396439,0.018690934,0.055011746,0.020839103,0.019755496,0.021516507,0.1339736,0.008039706,0.019487124,0.015123482,0.021313107,0.008839882,0.0025711493,0.036833055,0.027330372,0.05763602,0.0047563077,0.006771104,0.012545157,0.02169036,0.0572057,0.056632407,0.07786496,0.11926183,0.31385052,0.053462874,0.006859008,0.111446664,0.10831595,0.008230297,0.041772746,0.012602091,0.048321564,0.029249175,0.07190673,0.041365296,0.45459437,0.11213961,0.0052697733,0.009083724,0.008210268,0.015229087,0.032532964,0.011350579,0.0027407827,0.027959883,0.04810504,0.0027887658,0.00963473,0.10128587,0.018711329,0.015002706,0.2176703,0.024447631,0.016481025,0.08928065,0.025258051,0.005135536,0.009364685,0.029063301,0.13805099,0.075929284,0.08196947,0.0075696646,0.08310632,0.0676621,0.03735405,0.044724915,0.014127726,0.14023684,0.0025674943,0.015824413,0.011134539,0.08175434,0.111228146,0.017261153,0.045173604,0.02008857,0.011947169,0.016130412,0.13292193,0.021110961,0.017441578,0.002500382,0.00018162909
C1=CC=C(C=C1)OC2=CC=CC=C2,0.009506699,0.041800592,0.018748732,0.046823993,0.0027046169,0.28026578,0.04636746,0.00045911875,0.0049278787,0.14578499,0.03647799,0.00046562677,0.0022235508,0.007776749,0.018447706,0.035175305,0.0099763,0.004242208,0.014631728,0.017582063,0.016613623,0.016301667,0.00023429371,0.008324595,0.01538918,0.0071502863,0.00063662336,0.022480844,0.039501872,0.0069949534,0.0015044773,0.036144003,0.0058762836,0.08953091,0.0026039009,0.015039727,0.027887559,0.014123282,0.03970839,0.33704728,0.0165646,0.0122042,0.0020782521,0.0019061402,0.1468119,0.30613017,0.13065751,0.00025513626,0.005240959,0.046755,0.97992975,0.04052199,0.0022891632,0.06552053,0.013185265,0.018635951,0.88848126,0.019196555,0.009821867,0.10516457,0.9923999,0.042372193,0.097476795,0.004661013,0.0053037633,0.037070543,0.2514477,0.045297094,0.005153522,0.00016517329,0.002928955,0.036922432,0.8266105,0.034247525,0.01090313,0.14176984,0.033119813,0.0012468002,0.15243195,0.010474522,0.9069337,0.0023572787,0.018447395,0.04960345,0.09489575,0.0025633252,0.05445539,0.0044957455,0.024849197,0.017302528,0.0039223726,0.00028212578,0.014141355,0.008869501,0.013395118,0.010041769,0.0003327384,0.0002949872,0.7574331,0.004632648,0.00059013447,0.0051718806,0.009629158,0.02022721,0.31090146,0.0410376,0.07236251,0.009694609,0.0123855,0.013836347,0.6692889,0.009578936,0.0052841576,0.005240176,0.07541556,0.04578743,0.032764155,0.012616961,0.006460585,0.0030928878,0.014901008,0.0007046037,0.017788237,0.0072484966,0.019150658,0.023562832,0.0069491137,0.029685196,0.05080865,0.043437097,0.12175225,0.027625697,0.014184148,0.04254307,0.01880413,0.23404168,0.036394037,0.002839234
CC1(CCCC(=O)C1)C,0.007837936,0.07880044,0.005596927,0.17659754,0.32750505,0.23654579,0.14391525,0.11075092,0.032923788,0.24842836,0.3089071,0.011216634,0.03371183,0.03659909,0.10320435,0.2931113,0.122789524,0.018106757,0.1021487,0.012569778,0.020898012,0.74524546,0.07187646,0.35390136,0.036285702,0.031037863,0.010192089,0.04217477,0.06082116,0.06352436,0.24492778,0.17597117,0.05707635,0.049154542,0.11227152,0.046256304,0.013150343,0.025792181,0.37878397,0.046077736,0.11279969,0.09321425,0.00806845,0.031808253,0.42222637,0.16518581,0.012456959,0.009999461,0.016236601,0.04830108,0.05238048,0.07378295,0.07796835,0.08750903,0.008629496,0.039657842,0.04108374,0.055537183,0.15191534,0.0858397,0.018358542,0.11882437,0.48191303,0.09463945,0.24996835,0.585104,0.0510301,0.0148240775,0.04009329,0.30857274,0.034266982,0.03997206,0.18320474,0.31714627,0.17085181,0.033272225,0.025575995,0.0019563446,0.26726556,0.09580706,0.032318994,0.020101381,0.85696477,0.025155045,0.010562163,0.24813998,0.43809167,0.16646834,0.22386941,0.0049393303,0.10156717,0.0057644886,0.060716238,0.046841573,0.2946275,0.108822525,0.0137513,0.024219034,0.28486007,0.3832852,0.03848868,0.035288017,0.02596096,0.019930553,0.19517118,0.15112536,0.017510977,0.16902308,0.019656656,0.032194708,0.2185871,0.030123323,0.055178553,0.022083933,0.13860601,0.052971788,0.030081451,0.30545488,0.10173097,0.08873668,0.03761024,0.005626334,0.114685595,0.6584838,0.23741242,0.23123354,0.5542106,0.03254752,0.031559464,0.07439075,0.019807551,0.10928491,0.027861254,0.14137848,0.012646176,0.10116379,0.023695797,0.83038604
CC(=O)OCCC1=CC=CC=C1,0.03541275,0.05002212,0.006685627,0.20113036,0.12428578,0.035231188,0.17497425,0.052176364,0.23013003,0.10765349,0.83336556,0.11526613,0.005855063,0.10096643,0.10711419,0.07107011,0.083334714,0.047436215,0.010573721,0.011176539,0.013525052,0.04539796,0.04214231,0.027333872,0.011211009,0.06543767,0.02189508,0.18715523,0.058058307,0.3708945,0.12712255,0.055652186,0.041571103,0.20721315,0.014882996,0.011073163,0.055047404,0.016286671,0.03423911,0.08617829,0.044655845,0.01635739,0.021472042,0.004627135,0.2447353,0.07748985,0.09868476,0.02479398,0.14145279,0.0077267084,0.9802711,0.1620407,0.026818292,0.9464157,0.011990532,0.013446941,0.34873956,0.16610453,0.054734364,0.044022605,0.12504503,0.15086816,0.11666052,0.01615298,0.2589676,0.6210546,0.43370906,0.23136757,0.11176873,0.010006143,0.027357994,0.11702458,0.15684038,0.07814351,0.16880974,0.16174802,0.009216913,0.0015316206,0.04582653,0.148248,0.046008267,0.009815442,0.07451867,0.14310609,0.03120005,0.045891207,0.22966485,0.09597567,0.021157695,0.0038515562,0.07743441,0.0066625755,0.07180156,0.0813831,0.095779516,0.032488998,0.28220296,0.08443656,0.038591366,0.045921564,0.07304268,0.23685877,0.0066426857,0.0032661576,0.1916009,0.030773543,0.035549033,0.17859468,0.09489725,0.0006977215,0.86716145,0.2328588,0.06067288,0.0018511262,0.032910764,0.010183107,0.049714044,0.046610475,0.036943354,0.3458229,0.19754751,0.0032443271,0.038476404,0.8065048,0.22001101,0.018921532,0.018856749,0.016641216,0.33093935,0.04226542,0.022176968,0.07677903,0.03758981,0.10312518,0.13369575,0.057672564,0.18086143,0.030034551
CCC(=O)OCC,0.28401074,0.047479186,0.09121034,0.084832825,0.017789545,0.12511447,0.053654253,0.7057988,0.22428483,0.09259442,0.06500005,0.557951,0.082872786,0.056161392,0.20776676,0.124898724,0.11051703,0.46078265,0.044254985,0.2270731,0.04059157,0.07881576,0.11101176,0.04966705,0.088594,0.12153798,0.10582241,0.1947207,0.055485968,0.009321433,0.16207527,0.05600446,0.027401034,0.13801259,0.041329715,0.014017656,0.48866504,0.084983006,0.16280887,0.06203467,0.01956118,0.07832519,0.03377411,0.1637742,0.062078875,0.084356986,0.8534014,0.05814687,0.49386597,0.047213137,0.04487556,0.4476461,0.24979411,0.98873645,0.03043996,0.21537164,0.012811097,0.4930162,0.057104986,0.09950925,0.60023046,0.061985437,0.050349984,0.040126074,0.04690158,0.092268124,0.0871137,0.058242336,0.3202328,0.1863271,0.042687263,0.10399055,0.12235367,0.04209115,0.059093747,0.07767839,0.1290637,0.07393548,0.12855922,0.2506004,0.044209093,0.108436055,0.1416678,0.035347965,0.016228493,0.043593653,0.17216401,0.047829557,0.07033501,0.05593968,0.1414342,0.041660678,0.1203774,0.033469915,0.06935229,0.059172135,0.05730585,0.3362614,0.06897938,0.08416777,0.63590676,0.15102337,0.028141191,0.034495853,0.05455126,0.3433205,0.11988899,0.13573526,0.27769467,0.014373402,0.20112959,0.7117832,0.03378819,0.020587485,0.36067387,0.03682112,0.107540056,0.42289877,0.22475186,0.014290099,0.2386571,0.016704602,0.28852594,0.83671945,0.039080217,0.029174354,0.030712742,0.044975106,0.10505643,0.04836148,0.060682073,0.036938943,0.032478575,0.186878,0.15966025,0.17470472,0.59944934,0.0143354405
CCCC(=O)OCC,0.39335206,0.030288931,0.11144191,0.07703768,0.0605926,0.07945897,0.13241108,0.64424795,0.28537264,0.1629175,0.0765987,0.5397093,0.060186207,0.054707505,0.35064933,0.06895091,0.097782984,0.18784443,0.06902923,0.671665,0.13696107,0.0772098,0.05694099,0.13741226,0.2703229,0.0920648,0.3745264,0.23287654,0.04615662,0.031499583,0.17555848,0.13448681,0.053985603,0.15449478,0.10785267,0.01771595,0.41393664,0.06423779,0.20623058,0.15202743,0.075913034,0.1792137,0.07444767,0.31282765,0.11222026,0.10827011,0.6392808,0.1791359,0.54573154,0.07929601,0.05149323,0.40986007,0.2655181,0.9386736,0.059810247,0.22848633,0.032034844,0.33736452,0.06463354,0.18889956,0.5846143,0.0977532,0.07721819,0.043610204,0.04313345,0.112322554,0.10602596,0.09560385,0.37466863,0.16217126,0.061763763,0.13106282,0.09295335,0.031233506,0.045384735,0.0578875,0.23107675,0.041392833,0.13220817,0.16524091,0.12512927,0.11937797,0.08140832,0.044565,0.09486162,0.07018789,0.21031548,0.143347,0.027522836,0.118379295,0.105134115,0.041298628,0.12723914,0.053719986,0.05384395,0.04711596,0.13591617,0.33539283,0.13474853,0.039062053,0.66714,0.19576438,0.03152237,0.03729039,0.18303306,0.44063535,0.27596426,0.15064013,0.442512,0.0057559027,0.09214258,0.39226505,0.05533864,0.027888209,0.3200084,0.077319354,0.2097047,0.25000525,0.20645455,0.08167233,0.29937926,0.023512486,0.29040053,0.6427412,0.07385387,0.077230886,0.043475967,0.103701256,0.2481963,0.08333296,0.15481888,0.08945896,0.11153534,0.2275124,0.37367168,0.240688,0.27725357,0.038447104
CCOC(C)OCC,0.66268265,0.034227084,0.06924734,0.07477678,0.0023665268,0.033630084,0.032825205,0.15972139,0.02737075,0.10450962,0.0009891428,0.075119235,0.13954651,0.02510709,0.12465201,0.11447674,0.053160835,0.49735877,0.078061245,0.2122208,0.08606172,0.048935506,0.07806691,0.048303675,0.113743514,0.029729467,0.064791866,0.039327998,0.06953689,0.0035361669,0.10357162,0.04502936,0.024935797,0.28651544,0.061734986,0.027373707,0.41449574,0.2141247,0.028665425,0.0416417,0.01786083,0.06168308,0.0786353,0.14813635,0.057871614,0.50010926,0.900385,0.066263594,0.21703148,0.062162533,0.0077440785,0.11888105,0.15317781,0.95189124,0.050566707,0.19676621,0.011061337,0.08591884,0.02697749,0.20779948,0.9396296,0.023985004,0.06244202,0.09149746,0.018347416,0.010545722,0.044823773,0.0051907985,0.16895044,0.16285428,0.05512873,0.079461575,0.14236368,0.015596453,0.04919763,0.01607966,0.20404762,0.20061065,0.05574991,0.06588741,0.057245575,0.05737514,0.032572053,0.0052157794,0.10185096,0.02323254,0.24294458,0.04286012,0.73066205,0.007298524,0.05544901,0.05630408,0.16944823,0.005501061,0.045875113,0.030161943,0.022144109,0.1036871,0.058016412,0.06602575,0.19768636,0.069153294,0.026139839,0.32133645,0.06713622,0.6041387,0.18291229,0.04966146,0.09172653,0.121748716,0.06581114,0.32691768,0.027130457,0.12726285,0.28709158,0.036027648,0.06591551,0.35065094,0.11742735,0.025478955,0.14827181,0.06378811,0.11732831,0.82913166,0.042771738,0.07189653,0.012894567,0.12119598,0.06924083,0.02143183,0.56566834,0.030985607,0.057736933,0.17934778,0.0638122,0.22173074,0.34410363,0.08261475
